## ROI	Slice	Cy5	X	Y	A488	FociPerCell	Condition
131	10	17972.228220372574	571.0	108.0	5045	56	Etoposide
131	10	17972.228220372574	574.0	89.0	4833	56	Etoposide
131	10	17972.228220372574	575.0	104.0	3372	56	Etoposide
131	10	17972.228220372574	578.0	113.0	5541	56	Etoposide
131	10	17972.228220372574	578.0	124.0	4401	56	Etoposide
131	10	17972.228220372574	581.0	90.0	3703	56	Etoposide
131	10	17972.228220372574	582.0	96.0	5061	56	Etoposide
131	10	17972.228220372574	583.0	108.0	5308	56	Etoposide
131	10	17972.228220372574	587.0	67.0	4167	56	Etoposide
131	10	17972.228220372574	590.0	102.0	4091	56	Etoposide
131	10	17972.228220372574	593.0	73.0	5585	56	Etoposide
131	10	17972.228220372574	593.0	109.0	5976	56	Etoposide
131	10	17972.228220372574	599.0	102.0	3996	56	Etoposide
132	10	13194.75377475652	11.0	180.0	3453	78	Etoposide
132	10	13194.75377475652	23.0	204.0	3650	78	Etoposide
132	10	13194.75377475652	24.0	186.0	5074	78	Etoposide
132	10	13194.75377475652	25.0	226.0	4146	78	Etoposide
132	10	13194.75377475652	28.0	210.0	6201	78	Etoposide
132	10	13194.75377475652	28.0	218.0	7354	78	Etoposide
132	10	13194.75377475652	28.0	236.0	5721	78	Etoposide
132	10	13194.75377475652	30.0	189.0	4434	78	Etoposide
132	10	13194.75377475652	31.0	179.0	5825	78	Etoposide
132	10	13194.75377475652	34.0	194.0	6560	78	Etoposide
132	10	13194.75377475652	38.0	205.0	3676	78	Etoposide
132	10	13194.75377475652	39.0	267.0	3387	78	Etoposide
132	10	13194.75377475652	40.0	253.0	10155	78	Etoposide
132	10	13194.75377475652	41.0	220.0	3135	78	Etoposide
132	10	13194.75377475652	41.0	262.0	6188	78	Etoposide
132	10	13194.75377475652	42.0	194.0	5595	78	Etoposide
132	10	13194.75377475652	43.0	197.0	4131	78	Etoposide
132	10	13194.75377475652	44.0	189.0	4708	78	Etoposide
132	10	13194.75377475652	44.0	266.0	5776	78	Etoposide
132	10	13194.75377475652	45.0	257.0	6135	78	Etoposide
132	10	13194.75377475652	47.0	174.0	5172	78	Etoposide
132	10	13194.75377475652	51.0	281.0	4973	78	Etoposide
132	10	13194.75377475652	56.0	258.0	4179	78	Etoposide
132	10	13194.75377475652	58.0	212.0	3177	78	Etoposide
132	10	13194.75377475652	59.0	185.0	6010	78	Etoposide
132	10	13194.75377475652	60.0	283.0	4667	78	Etoposide
132	10	13194.75377475652	62.0	288.0	5074	78	Etoposide
132	10	13194.75377475652	64.0	162.0	5148	78	Etoposide
132	10	13194.75377475652	64.0	197.0	6913	78	Etoposide
132	10	13194.75377475652	66.0	220.0	3483	78	Etoposide
132	10	13194.75377475652	67.0	209.0	5221	78	Etoposide
132	10	13194.75377475652	68.0	176.0	6114	78	Etoposide
132	10	13194.75377475652	68.0	242.0	7007	78	Etoposide
132	10	13194.75377475652	70.0	162.0	4432	78	Etoposide
132	10	13194.75377475652	70.0	206.0	4412	78	Etoposide
132	10	13194.75377475652	71.0	212.0	3985	78	Etoposide
132	10	13194.75377475652	71.0	262.0	5530	78	Etoposide
132	10	13194.75377475652	72.0	173.0	4699	78	Etoposide
132	10	13194.75377475652	72.0	255.0	3273	78	Etoposide
132	10	13194.75377475652	75.0	162.0	3999	78	Etoposide
132	10	13194.75377475652	75.0	199.0	3814	78	Etoposide
132	10	13194.75377475652	75.0	277.0	9985	78	Etoposide
132	10	13194.75377475652	77.0	174.0	4786	78	Etoposide
132	10	13194.75377475652	78.0	153.0	3058	78	Etoposide
132	10	13194.75377475652	78.0	193.0	7521	78	Etoposide
132	10	13194.75377475652	79.0	219.0	3940	78	Etoposide
132	10	13194.75377475652	80.0	286.0	4014	78	Etoposide
132	10	13194.75377475652	81.0	167.0	4479	78	Etoposide
132	10	13194.75377475652	82.0	149.0	3008	78	Etoposide
132	10	13194.75377475652	83.0	210.0	3283	78	Etoposide
132	10	13194.75377475652	85.0	255.0	4912	78	Etoposide
132	10	13194.75377475652	87.0	197.0	4931	78	Etoposide
132	10	13194.75377475652	88.0	218.0	6139	78	Etoposide
132	10	13194.75377475652	88.0	271.0	8519	78	Etoposide
132	10	13194.75377475652	89.0	248.0	5709	78	Etoposide
132	10	13194.75377475652	90.0	186.0	7089	78	Etoposide
132	10	13194.75377475652	93.0	160.0	3458	78	Etoposide
132	10	13194.75377475652	94.0	181.0	4775	78	Etoposide
132	10	13194.75377475652	94.0	252.0	9263	78	Etoposide
132	10	13194.75377475652	94.0	257.0	9442	78	Etoposide
132	10	13194.75377475652	96.0	226.0	6221	78	Etoposide
132	10	13194.75377475652	96.0	240.0	3293	78	Etoposide
132	10	13194.75377475652	97.0	175.0	4138	78	Etoposide
132	10	13194.75377475652	97.0	205.0	4814	78	Etoposide
132	10	13194.75377475652	97.0	264.0	4580	78	Etoposide
132	10	13194.75377475652	100.0	230.0	9181	78	Etoposide
132	10	13194.75377475652	101.0	204.0	4098	78	Etoposide
132	10	13194.75377475652	102.0	212.0	4761	78	Etoposide
132	10	13194.75377475652	106.0	228.0	5127	78	Etoposide
132	10	13194.75377475652	106.0	236.0	5602	78	Etoposide
132	10	13194.75377475652	107.0	282.0	3724	78	Etoposide
132	10	13194.75377475652	110.0	202.0	7125	78	Etoposide
132	10	13194.75377475652	110.0	223.0	5334	78	Etoposide
132	10	13194.75377475652	112.0	181.0	5051	78	Etoposide
132	10	13194.75377475652	113.0	242.0	8237	78	Etoposide
132	10	13194.75377475652	117.0	193.0	5462	78	Etoposide
132	10	13194.75377475652	117.0	222.0	7092	78	Etoposide
132	10	13194.75377475652	117.0	231.0	3799	78	Etoposide
133	10	20590.009824060016	540.0	204.0	4507	26	Etoposide
133	10	20590.009824060016	547.0	188.0	3975	26	Etoposide
133	10	20590.009824060016	554.0	237.0	3807	26	Etoposide
133	10	20590.009824060016	555.0	174.0	11193	26	Etoposide
133	10	20590.009824060016	559.0	186.0	3636	26	Etoposide
133	10	20590.009824060016	564.0	246.0	3098	26	Etoposide
133	10	20590.009824060016	573.0	229.0	4043	26	Etoposide
133	10	20590.009824060016	579.0	234.0	3852	26	Etoposide
133	10	20590.009824060016	581.0	177.0	6393	26	Etoposide
133	10	20590.009824060016	581.0	256.0	4142	26	Etoposide
133	10	20590.009824060016	588.0	224.0	3233	26	Etoposide
133	10	20590.009824060016	590.0	269.0	10350	26	Etoposide
133	10	20590.009824060016	592.0	250.0	8112	26	Etoposide
133	10	20590.009824060016	592.0	257.0	12998	26	Etoposide
133	10	20590.009824060016	596.0	251.0	8969	26	Etoposide
133	10	20590.009824060016	597.0	237.0	3392	26	Etoposide
133	10	20590.009824060016	600.0	259.0	6069	26	Etoposide
133	10	20590.009824060016	604.0	255.0	3462	26	Etoposide
133	10	20590.009824060016	604.0	261.0	4010	26	Etoposide
133	10	20590.009824060016	604.0	270.0	4460	26	Etoposide
133	10	20590.009824060016	607.0	230.0	4530	26	Etoposide
133	10	20590.009824060016	613.0	234.0	4832	26	Etoposide
133	10	20590.009824060016	614.0	245.0	8347	26	Etoposide
133	10	20590.009824060016	617.0	210.0	3090	26	Etoposide
133	10	20590.009824060016	624.0	238.0	4181	26	Etoposide
133	10	20590.009824060016	629.0	240.0	4355	26	Etoposide
134	10	24118.746907552082	267.0	237.0	6899	62	Etoposide
134	10	24118.746907552082	275.0	233.0	3596	62	Etoposide
134	10	24118.746907552082	280.0	241.0	5626	62	Etoposide
134	10	24118.746907552082	283.0	246.0	5263	62	Etoposide
134	10	24118.746907552082	284.0	230.0	3965	62	Etoposide
134	10	24118.746907552082	284.0	252.0	6461	62	Etoposide
134	10	24118.746907552082	287.0	226.0	7467	62	Etoposide
134	10	24118.746907552082	289.0	219.0	5043	62	Etoposide
134	10	24118.746907552082	292.0	233.0	3611	62	Etoposide
134	10	24118.746907552082	292.0	238.0	5660	62	Etoposide
134	10	24118.746907552082	293.0	220.0	7003	62	Etoposide
134	10	24118.746907552082	295.0	249.0	3430	62	Etoposide
134	10	24118.746907552082	295.0	274.0	6599	62	Etoposide
134	10	24118.746907552082	303.0	235.0	4632	62	Etoposide
134	10	24118.746907552082	303.0	280.0	5458	62	Etoposide
134	10	24118.746907552082	306.0	227.0	6731	62	Etoposide
134	10	24118.746907552082	308.0	199.0	5111	62	Etoposide
134	10	24118.746907552082	308.0	222.0	13169	62	Etoposide
134	10	24118.746907552082	309.0	212.0	3292	62	Etoposide
134	10	24118.746907552082	309.0	239.0	4846	62	Etoposide
134	10	24118.746907552082	312.0	254.0	8710	62	Etoposide
134	10	24118.746907552082	313.0	224.0	5960	62	Etoposide
134	10	24118.746907552082	313.0	230.0	4570	62	Etoposide
134	10	24118.746907552082	316.0	229.0	9942	62	Etoposide
134	10	24118.746907552082	320.0	198.0	10280	62	Etoposide
134	10	24118.746907552082	320.0	237.0	5264	62	Etoposide
134	10	24118.746907552082	321.0	269.0	6960	62	Etoposide
134	10	24118.746907552082	321.0	273.0	5741	62	Etoposide
134	10	24118.746907552082	322.0	242.0	5501	62	Etoposide
134	10	24118.746907552082	325.0	186.0	4601	62	Etoposide
134	10	24118.746907552082	326.0	197.0	8227	62	Etoposide
134	10	24118.746907552082	326.0	245.0	3562	62	Etoposide
134	10	24118.746907552082	326.0	262.0	8546	62	Etoposide
134	10	24118.746907552082	328.0	239.0	9763	62	Etoposide
134	10	24118.746907552082	332.0	215.0	3309	62	Etoposide
134	10	24118.746907552082	334.0	253.0	6147	62	Etoposide
134	10	24118.746907552082	337.0	192.0	5459	62	Etoposide
134	10	24118.746907552082	340.0	238.0	6376	62	Etoposide
134	10	24118.746907552082	342.0	192.0	8884	62	Etoposide
134	10	24118.746907552082	342.0	233.0	6111	62	Etoposide
134	10	24118.746907552082	342.0	244.0	4960	62	Etoposide
134	10	24118.746907552082	342.0	248.0	5551	62	Etoposide
134	10	24118.746907552082	342.0	265.0	13245	62	Etoposide
134	10	24118.746907552082	348.0	209.0	4094	62	Etoposide
134	10	24118.746907552082	350.0	250.0	4819	62	Etoposide
134	10	24118.746907552082	351.0	186.0	10247	62	Etoposide
134	10	24118.746907552082	351.0	244.0	6391	62	Etoposide
134	10	24118.746907552082	360.0	251.0	6685	62	Etoposide
134	10	24118.746907552082	364.0	210.0	4830	62	Etoposide
134	10	24118.746907552082	364.0	242.0	4070	62	Etoposide
134	10	24118.746907552082	367.0	208.0	5253	62	Etoposide
134	10	24118.746907552082	368.0	219.0	3617	62	Etoposide
134	10	24118.746907552082	368.0	232.0	6723	62	Etoposide
134	10	24118.746907552082	369.0	197.0	5924	62	Etoposide
134	10	24118.746907552082	374.0	194.0	4979	62	Etoposide
134	10	24118.746907552082	375.0	213.0	6448	62	Etoposide
134	10	24118.746907552082	376.0	240.0	6902	62	Etoposide
134	10	24118.746907552082	378.0	203.0	4766	62	Etoposide
134	10	24118.746907552082	379.0	217.0	7509	62	Etoposide
134	10	24118.746907552082	380.0	186.0	4517	62	Etoposide
134	10	24118.746907552082	382.0	194.0	5506	62	Etoposide
134	10	24118.746907552082	382.0	226.0	4547	62	Etoposide
135	10	15720.920872787156	467.0	264.0	5482	4	Etoposide
135	10	15720.920872787156	497.0	270.0	5906	4	Etoposide
135	10	15720.920872787156	512.0	292.0	4444	4	Etoposide
135	10	15720.920872787156	512.0	299.0	3391	4	Etoposide
136	10	15710.878842939168	240.0	346.0	5521	2	Etoposide
136	10	15710.878842939168	351.0	374.0	3530	2	Etoposide
137	10	17378.321777874375	709.0	419.0	4923	78	Etoposide
137	10	17378.321777874375	720.0	383.0	2894	78	Etoposide
137	10	17378.321777874375	722.0	373.0	5632	78	Etoposide
137	10	17378.321777874375	722.0	433.0	6101	78	Etoposide
137	10	17378.321777874375	725.0	376.0	4218	78	Etoposide
137	10	17378.321777874375	733.0	433.0	5285	78	Etoposide
137	10	17378.321777874375	736.0	361.0	4152	78	Etoposide
137	10	17378.321777874375	737.0	393.0	3870	78	Etoposide
137	10	17378.321777874375	737.0	411.0	3750	78	Etoposide
137	10	17378.321777874375	741.0	418.0	6063	78	Etoposide
137	10	17378.321777874375	742.0	369.0	3159	78	Etoposide
137	10	17378.321777874375	743.0	426.0	3938	78	Etoposide
137	10	17378.321777874375	745.0	359.0	4276	78	Etoposide
137	10	17378.321777874375	745.0	373.0	3262	78	Etoposide
137	10	17378.321777874375	745.0	396.0	4920	78	Etoposide
137	10	17378.321777874375	747.0	431.0	4702	78	Etoposide
137	10	17378.321777874375	750.0	401.0	6888	78	Etoposide
137	10	17378.321777874375	753.0	417.0	4282	78	Etoposide
137	10	17378.321777874375	758.0	433.0	4953	78	Etoposide
137	10	17378.321777874375	759.0	372.0	4287	78	Etoposide
137	10	17378.321777874375	760.0	390.0	5139	78	Etoposide
137	10	17378.321777874375	760.0	420.0	5201	78	Etoposide
137	10	17378.321777874375	761.0	351.0	3363	78	Etoposide
137	10	17378.321777874375	765.0	458.0	3389	78	Etoposide
137	10	17378.321777874375	767.0	359.0	5787	78	Etoposide
137	10	17378.321777874375	771.0	457.0	6401	78	Etoposide
137	10	17378.321777874375	772.0	426.0	5562	78	Etoposide
137	10	17378.321777874375	773.0	453.0	5069	78	Etoposide
137	10	17378.321777874375	780.0	370.0	3631	78	Etoposide
137	10	17378.321777874375	782.0	415.0	3869	78	Etoposide
137	10	17378.321777874375	784.0	406.0	5538	78	Etoposide
137	10	17378.321777874375	788.0	438.0	4544	78	Etoposide
137	10	17378.321777874375	792.0	391.0	3829	78	Etoposide
137	10	17378.321777874375	792.0	408.0	3698	78	Etoposide
137	10	17378.321777874375	794.0	400.0	4545	78	Etoposide
137	10	17378.321777874375	795.0	450.0	3460	78	Etoposide
137	10	17378.321777874375	796.0	428.0	9984	78	Etoposide
137	10	17378.321777874375	798.0	345.0	5224	78	Etoposide
137	10	17378.321777874375	798.0	364.0	4498	78	Etoposide
137	10	17378.321777874375	798.0	458.0	3408	78	Etoposide
137	10	17378.321777874375	800.0	397.0	3455	78	Etoposide
137	10	17378.321777874375	801.0	431.0	5635	78	Etoposide
137	10	17378.321777874375	801.0	444.0	3281	78	Etoposide
137	10	17378.321777874375	802.0	341.0	6452	78	Etoposide
137	10	17378.321777874375	803.0	412.0	5290	78	Etoposide
