## ROI	Slice	Cy5	X	Y	A488	FociPerCell	Condition
50	7	1982.9210335667713	696.0	710.0	6351	16	Ctrl_B02
50	7	1982.9210335667713	718.0	609.0	7142	16	Ctrl_B02
50	7	1982.9210335667713	719.0	650.0	6138	16	Ctrl_B02
50	7	1982.9210335667713	719.0	741.0	6819	16	Ctrl_B02
50	7	1982.9210335667713	739.0	757.0	7144	16	Ctrl_B02
50	7	1982.9210335667713	742.0	607.0	2887	16	Ctrl_B02
50	7	1982.9210335667713	744.0	655.0	8787	16	Ctrl_B02
50	7	1982.9210335667713	769.0	743.0	7163	16	Ctrl_B02
50	7	1982.9210335667713	772.0	661.0	3591	16	Ctrl_B02
50	7	1982.9210335667713	775.0	737.0	2933	16	Ctrl_B02
50	7	1982.9210335667713	776.0	677.0	5764	16	Ctrl_B02
50	7	1982.9210335667713	784.0	735.0	4492	16	Ctrl_B02
50	7	1982.9210335667713	786.0	762.0	8786	16	Ctrl_B02
50	7	1982.9210335667713	787.0	686.0	4413	16	Ctrl_B02
51	7	1046.9460188473095	201.0	847.0	2714	4	Ctrl_B02
51	7	1046.9460188473095	244.0	787.0	9799	4	Ctrl_B02
51	7	1046.9460188473095	278.0	902.0	2828	4	Ctrl_B02
51	7	1046.9460188473095	337.0	730.0	4016	4	Ctrl_B02
52	7	1039.008295695456	49.0	828.0	9805	18	Ctrl_B02
52	7	1039.008295695456	53.0	781.0	8689	18	Ctrl_B02
52	7	1039.008295695456	53.0	856.0	3071	18	Ctrl_B02
52	7	1039.008295695456	55.0	807.0	9460	18	Ctrl_B02
52	7	1039.008295695456	61.0	766.0	2762	18	Ctrl_B02
52	7	1039.008295695456	74.0	808.0	3709	18	Ctrl_B02
52	7	1039.008295695456	75.0	743.0	3537	18	Ctrl_B02
52	7	1039.008295695456	78.0	726.0	3239	18	Ctrl_B02
52	7	1039.008295695456	86.0	758.0	6267	18	Ctrl_B02
52	7	1039.008295695456	87.0	802.0	7944	18	Ctrl_B02
52	7	1039.008295695456	96.0	772.0	9420	18	Ctrl_B02
52	7	1039.008295695456	99.0	775.0	8808	18	Ctrl_B02
52	7	1039.008295695456	101.0	839.0	14797	18	Ctrl_B02
52	7	1039.008295695456	120.0	838.0	3622	18	Ctrl_B02
52	7	1039.008295695456	126.0	857.0	4652	18	Ctrl_B02
52	7	1039.008295695456	141.0	805.0	5746	18	Ctrl_B02
52	7	1039.008295695456	149.0	785.0	7155	18	Ctrl_B02
52	7	1039.008295695456	153.0	816.0	5695	18	Ctrl_B02
53	8	1147.2162089536196	212.0	144.0	3811	2	Ctrl_B02
53	8	1147.2162089536196	222.0	128.0	5028	2	Ctrl_B02
54	8	1755.7860749591068	466.0	190.0	5498	5	Ctrl_B02
54	8	1755.7860749591068	499.0	100.0	2872	5	Ctrl_B02
54	8	1755.7860749591068	544.0	193.0	4420	5	Ctrl_B02
54	8	1755.7860749591068	563.0	178.0	3638	5	Ctrl_B02
54	8	1755.7860749591068	595.0	133.0	6790	5	Ctrl_B02
55	8	1317.804923945429	770.0	253.0	3082	9	Ctrl_B02
55	8	1317.804923945429	772.0	336.0	3918	9	Ctrl_B02
55	8	1317.804923945429	785.0	359.0	6219	9	Ctrl_B02
55	8	1317.804923945429	789.0	267.0	3688	9	Ctrl_B02
55	8	1317.804923945429	805.0	252.0	2846	9	Ctrl_B02
55	8	1317.804923945429	808.0	334.0	4973	9	Ctrl_B02
55	8	1317.804923945429	821.0	327.0	8349	9	Ctrl_B02
55	8	1317.804923945429	823.0	309.0	3733	9	Ctrl_B02
55	8	1317.804923945429	829.0	349.0	5155	9	Ctrl_B02
56	8	1632.1719749557642	510.0	372.0	3316	1	Ctrl_B02
57	8	1057.3108908099982	658.0	481.0	5793	14	Ctrl_B02
57	8	1057.3108908099982	673.0	428.0	6799	14	Ctrl_B02
57	8	1057.3108908099982	676.0	488.0	8222	14	Ctrl_B02
57	8	1057.3108908099982	683.0	471.0	8929	14	Ctrl_B02
57	8	1057.3108908099982	685.0	562.0	3155	14	Ctrl_B02
57	8	1057.3108908099982	705.0	429.0	6426	14	Ctrl_B02
57	8	1057.3108908099982	708.0	557.0	5760	14	Ctrl_B02
57	8	1057.3108908099982	710.0	445.0	15320	14	Ctrl_B02
57	8	1057.3108908099982	722.0	432.0	7183	14	Ctrl_B02
57	8	1057.3108908099982	730.0	527.0	14715	14	Ctrl_B02
57	8	1057.3108908099982	737.0	408.0	9181	14	Ctrl_B02
57	8	1057.3108908099982	743.0	462.0	5762	14	Ctrl_B02
57	8	1057.3108908099982	751.0	403.0	3354	14	Ctrl_B02
57	8	1057.3108908099982	753.0	536.0	4910	14	Ctrl_B02
58	8	2485.948550004517	501.0	509.0	3817	13	Ctrl_B02
58	8	2485.948550004517	513.0	474.0	3906	13	Ctrl_B02
58	8	2485.948550004517	518.0	555.0	3659	13	Ctrl_B02
58	8	2485.948550004517	538.0	548.0	7105	13	Ctrl_B02
58	8	2485.948550004517	555.0	452.0	2733	13	Ctrl_B02
58	8	2485.948550004517	558.0	505.0	5201	13	Ctrl_B02
58	8	2485.948550004517	559.0	537.0	4562	13	Ctrl_B02
58	8	2485.948550004517	568.0	570.0	3805	13	Ctrl_B02
58	8	2485.948550004517	569.0	505.0	7875	13	Ctrl_B02
58	8	2485.948550004517	582.0	515.0	5126	13	Ctrl_B02
58	8	2485.948550004517	584.0	589.0	3456	13	Ctrl_B02
58	8	2485.948550004517	586.0	487.0	4250	13	Ctrl_B02
58	8	2485.948550004517	591.0	464.0	2855	13	Ctrl_B02
59	8	1172.949394939494	676.0	809.0	3514	1	Ctrl_B02
60	8	1490.1074232690935	407.0	791.0	2740	30	Ctrl_B02
60	8	1490.1074232690935	413.0	823.0	7936	30	Ctrl_B02
60	8	1490.1074232690935	425.0	799.0	4115	30	Ctrl_B02
60	8	1490.1074232690935	426.0	854.0	3628	30	Ctrl_B02
60	8	1490.1074232690935	436.0	750.0	3364	30	Ctrl_B02
60	8	1490.1074232690935	447.0	779.0	5998	30	Ctrl_B02
60	8	1490.1074232690935	448.0	803.0	4002	30	Ctrl_B02
60	8	1490.1074232690935	451.0	782.0	6425	30	Ctrl_B02
60	8	1490.1074232690935	452.0	724.0	3162	30	Ctrl_B02
60	8	1490.1074232690935	459.0	769.0	2933	30	Ctrl_B02
60	8	1490.1074232690935	462.0	723.0	4222	30	Ctrl_B02
60	8	1490.1074232690935	465.0	782.0	2906	30	Ctrl_B02
60	8	1490.1074232690935	470.0	817.0	17148	30	Ctrl_B02
60	8	1490.1074232690935	474.0	849.0	4958	30	Ctrl_B02
60	8	1490.1074232690935	476.0	814.0	4355	30	Ctrl_B02
60	8	1490.1074232690935	477.0	869.0	3342	30	Ctrl_B02
60	8	1490.1074232690935	488.0	743.0	4619	30	Ctrl_B02
60	8	1490.1074232690935	494.0	784.0	7946	30	Ctrl_B02
60	8	1490.1074232690935	494.0	793.0	5224	30	Ctrl_B02
60	8	1490.1074232690935	495.0	806.0	12923	30	Ctrl_B02
60	8	1490.1074232690935	498.0	866.0	4313	30	Ctrl_B02
60	8	1490.1074232690935	505.0	732.0	3999	30	Ctrl_B02
60	8	1490.1074232690935	512.0	768.0	7754	30	Ctrl_B02
60	8	1490.1074232690935	513.0	741.0	6903	30	Ctrl_B02
60	8	1490.1074232690935	523.0	813.0	2822	30	Ctrl_B02
60	8	1490.1074232690935	526.0	881.0	7645	30	Ctrl_B02
60	8	1490.1074232690935	531.0	858.0	3984	30	Ctrl_B02
60	8	1490.1074232690935	538.0	825.0	3332	30	Ctrl_B02
60	8	1490.1074232690935	553.0	822.0	4813	30	Ctrl_B02
60	8	1490.1074232690935	554.0	849.0	4647	30	Ctrl_B02
61	8	1495.3518324107654	152.0	844.0	8085	10	Ctrl_B02
61	8	1495.3518324107654	155.0	843.0	6676	10	Ctrl_B02
61	8	1495.3518324107654	156.0	848.0	5744	10	Ctrl_B02
61	8	1495.3518324107654	180.0	889.0	4944	10	Ctrl_B02
61	8	1495.3518324107654	186.0	849.0	4576	10	Ctrl_B02
61	8	1495.3518324107654	220.0	818.0	8826	10	Ctrl_B02
61	8	1495.3518324107654	226.0	834.0	5348	10	Ctrl_B02
61	8	1495.3518324107654	242.0	882.0	10735	10	Ctrl_B02
61	8	1495.3518324107654	247.0	832.0	6574	10	Ctrl_B02
61	8	1495.3518324107654	265.0	824.0	3679	10	Ctrl_B02
62	9	1544.1503773514062	270.0	255.0	5441	20	Ctrl_B02
62	9	1544.1503773514062	279.0	190.0	5347	20	Ctrl_B02
62	9	1544.1503773514062	293.0	105.0	3358	20	Ctrl_B02
62	9	1544.1503773514062	309.0	97.0	3399	20	Ctrl_B02
62	9	1544.1503773514062	310.0	205.0	3240	20	Ctrl_B02
62	9	1544.1503773514062	325.0	206.0	3999	20	Ctrl_B02
62	9	1544.1503773514062	333.0	98.0	6891	20	Ctrl_B02
62	9	1544.1503773514062	336.0	204.0	5849	20	Ctrl_B02
62	9	1544.1503773514062	349.0	111.0	2825	20	Ctrl_B02
62	9	1544.1503773514062	351.0	174.0	4479	20	Ctrl_B02
62	9	1544.1503773514062	352.0	233.0	3640	20	Ctrl_B02
62	9	1544.1503773514062	353.0	212.0	7134	20	Ctrl_B02
62	9	1544.1503773514062	355.0	137.0	6301	20	Ctrl_B02
62	9	1544.1503773514062	356.0	184.0	5781	20	Ctrl_B02
62	9	1544.1503773514062	359.0	110.0	4409	20	Ctrl_B02
62	9	1544.1503773514062	385.0	209.0	4751	20	Ctrl_B02
62	9	1544.1503773514062	414.0	260.0	2812	20	Ctrl_B02
62	9	1544.1503773514062	428.0	209.0	4475	20	Ctrl_B02
62	9	1544.1503773514062	434.0	208.0	6419	20	Ctrl_B02
62	9	1544.1503773514062	435.0	241.0	4266	20	Ctrl_B02
65	9	1758.55517802789	140.0	263.0	3577	20	Ctrl_B02
65	9	1758.55517802789	158.0	306.0	3612	20	Ctrl_B02
65	9	1758.55517802789	164.0	319.0	5372	20	Ctrl_B02
65	9	1758.55517802789	169.0	288.0	6553	20	Ctrl_B02
65	9	1758.55517802789	174.0	295.0	6201	20	Ctrl_B02
65	9	1758.55517802789	181.0	307.0	4220	20	Ctrl_B02
65	9	1758.55517802789	190.0	361.0	3423	20	Ctrl_B02
65	9	1758.55517802789	196.0	260.0	3166	20	Ctrl_B02
65	9	1758.55517802789	203.0	268.0	5377	20	Ctrl_B02
65	9	1758.55517802789	213.0	199.0	7602	20	Ctrl_B02
65	9	1758.55517802789	226.0	233.0	6967	20	Ctrl_B02
65	9	1758.55517802789	234.0	256.0	4738	20	Ctrl_B02
65	9	1758.55517802789	240.0	291.0	7555	20	Ctrl_B02
65	9	1758.55517802789	245.0	319.0	3586	20	Ctrl_B02
65	9	1758.55517802789	248.0	326.0	5184	20	Ctrl_B02
65	9	1758.55517802789	270.0	255.0	5441	20	Ctrl_B02
65	9	1758.55517802789	279.0	190.0	5347	20	Ctrl_B02
65	9	1758.55517802789	284.0	355.0	5559	20	Ctrl_B02
65	9	1758.55517802789	292.0	323.0	11081	20	Ctrl_B02
65	9	1758.55517802789	310.0	205.0	3240	20	Ctrl_B02
66	9	638.2573815073815	584.0	289.0	3908	1	Ctrl_B02
67	9	1049.2492758561937	286.0	559.0	3377	7	Ctrl_B02
67	9	1049.2492758561937	289.0	476.0	3635	7	Ctrl_B02
67	9	1049.2492758561937	294.0	655.0	5448	7	Ctrl_B02
67	9	1049.2492758561937	323.0	602.0	4011	7	Ctrl_B02
67	9	1049.2492758561937	356.0	525.0	8388	7	Ctrl_B02
67	9	1049.2492758561937	360.0	508.0	5065	7	Ctrl_B02
67	9	1049.2492758561937	365.0	558.0	3859	7	Ctrl_B02
68	9	1024.9003557567917	525.0	541.0	4199	3	Ctrl_B02
68	9	1024.9003557567917	539.0	645.0	3914	3	Ctrl_B02
68	9	1024.9003557567917	568.0	533.0	3321	3	Ctrl_B02
69	9	860.2251247530058	262.0	817.0	2953	3	Ctrl_B02
69	9	860.2251247530058	311.0	942.0	2959	3	Ctrl_B02
69	9	860.2251247530058	365.0	794.0	2671	3	Ctrl_B02
70	10	11875.53818907115	135.0	405.0	3337	40	Etoposide
70	10	11875.53818907115	148.0	329.0	3730	40	Etoposide
70	10	11875.53818907115	150.0	414.0	3980	40	Etoposide
70	10	11875.53818907115	151.0	376.0	4038	40	Etoposide
70	10	11875.53818907115	158.0	388.0	3006	40	Etoposide
70	10	11875.53818907115	160.0	276.0	5669	40	Etoposide
70	10	11875.53818907115	161.0	443.0	4602	40	Etoposide
70	10	11875.53818907115	163.0	418.0	5013	40	Etoposide
70	10	11875.53818907115	182.0	386.0	3800	40	Etoposide
70	10	11875.53818907115	186.0	262.0	3289	40	Etoposide
70	10	11875.53818907115	187.0	462.0	3303	40	Etoposide
70	10	11875.53818907115	194.0	370.0	6659	40	Etoposide
70	10	11875.53818907115	195.0	311.0	3516	40	Etoposide
70	10	11875.53818907115	196.0	266.0	3097	40	Etoposide
70	10	11875.53818907115	197.0	335.0	4214	40	Etoposide
70	10	11875.53818907115	198.0	288.0	3267	40	Etoposide
70	10	11875.53818907115	199.0	282.0	3054	40	Etoposide
70	10	11875.53818907115	205.0	281.0	4219	40	Etoposide
70	10	11875.53818907115	213.0	410.0	3755	40	Etoposide
70	10	11875.53818907115	218.0	395.0	4702	40	Etoposide
70	10	11875.53818907115	223.0	385.0	3331	40	Etoposide
70	10	11875.53818907115	224.0	409.0	2798	40	Etoposide
70	10	11875.53818907115	225.0	291.0	2760	40	Etoposide
70	10	11875.53818907115	229.0	276.0	3355	40	Etoposide
70	10	11875.53818907115	232.0	303.0	4667	40	Etoposide
70	10	11875.53818907115	234.0	352.0	3259	40	Etoposide
70	10	11875.53818907115	236.0	401.0	3465	40	Etoposide
70	10	11875.53818907115	236.0	437.0	3545	40	Etoposide
70	10	11875.53818907115	238.0	321.0	3980	40	Etoposide
70	10	11875.53818907115	241.0	452.0	2878	40	Etoposide
70	10	11875.53818907115	242.0	293.0	2809	40	Etoposide
70	10	11875.53818907115	242.0	340.0	3216	40	Etoposide
70	10	11875.53818907115	242.0	418.0	8688	40	Etoposide
70	10	11875.53818907115	243.0	344.0	3324	40	Etoposide
70	10	11875.53818907115	243.0	399.0	5572	40	Etoposide
70	10	11875.53818907115	261.0	406.0	2971	40	Etoposide
70	10	11875.53818907115	262.0	371.0	3419	40	Etoposide
70	10	11875.53818907115	268.0	411.0	3697	40	Etoposide
70	10	11875.53818907115	273.0	382.0	3825	40	Etoposide
70	10	11875.53818907115	276.0	368.0	3639	40	Etoposide
71	10	13637.512560739353	353.0	386.0	12243	88	Etoposide
71	10	13637.512560739353	360.0	362.0	2895	88	Etoposide
71	10	13637.512560739353	361.0	419.0	3747	88	Etoposide
71	10	13637.512560739353	363.0	372.0	4696	88	Etoposide
71	10	13637.512560739353	365.0	358.0	3579	88	Etoposide
71	10	13637.512560739353	368.0	444.0	6507	88	Etoposide
71	10	13637.512560739353	369.0	361.0	5156	88	Etoposide
71	10	13637.512560739353	370.0	380.0	6659	88	Etoposide
71	10	13637.512560739353	372.0	396.0	6143	88	Etoposide
71	10	13637.512560739353	372.0	401.0	3731	88	Etoposide
71	10	13637.512560739353	373.0	385.0	4650	88	Etoposide
71	10	13637.512560739353	374.0	424.0	3282	88	Etoposide
71	10	13637.512560739353	377.0	358.0	7020	88	Etoposide
71	10	13637.512560739353	379.0	376.0	2980	88	Etoposide
71	10	13637.512560739353	382.0	391.0	4843	88	Etoposide
71	10	13637.512560739353	383.0	359.0	5499	88	Etoposide
71	10	13637.512560739353	386.0	375.0	3357	88	Etoposide
71	10	13637.512560739353	387.0	387.0	2902	88	Etoposide
71	10	13637.512560739353	388.0	447.0	3316	88	Etoposide
71	10	13637.512560739353	390.0	467.0	4739	88	Etoposide
71	10	13637.512560739353	392.0	362.0	4281	88	Etoposide
71	10	13637.512560739353	392.0	373.0	5668	88	Etoposide
71	10	13637.512560739353	395.0	425.0	6730	88	Etoposide
71	10	13637.512560739353	396.0	432.0	2838	88	Etoposide
71	10	13637.512560739353	396.0	445.0	4981	88	Etoposide
71	10	13637.512560739353	399.0	467.0	7266	88	Etoposide
71	10	13637.512560739353	400.0	368.0	6017	88	Etoposide
71	10	13637.512560739353	403.0	381.0	4028	88	Etoposide
71	10	13637.512560739353	406.0	362.0	4563	88	Etoposide
71	10	13637.512560739353	409.0	342.0	2902	88	Etoposide
71	10	13637.512560739353	414.0	410.0	4588	88	Etoposide
71	10	13637.512560739353	417.0	457.0	2861	88	Etoposide
71	10	13637.512560739353	417.0	469.0	4074	88	Etoposide
71	10	13637.512560739353	419.0	325.0	3993	88	Etoposide
71	10	13637.512560739353	419.0	388.0	7834	88	Etoposide
71	10	13637.512560739353	420.0	406.0	4707	88	Etoposide
71	10	13637.512560739353	423.0	459.0	7219	88	Etoposide
71	10	13637.512560739353	425.0	428.0	4398	88	Etoposide
